text,label
"This is a great example of a good, dumb movie. No, it is not high art by any means. Nor is the script anywhere close to a Woody Allen or Mel Brooks. BUT SO WHAT! The Killer Tomatoes series (four movies and a cartoon series) are basically good-natured romps gleefully trampling on the kind of territory the Zuckers ruled before they switched to making serious flicks.<br /><br />As the title suggests, this fourth installment of the Killer Tomatoes trilogy deals with the Killer Tomatoes plot against France. In this case, Professor Gangrene (John Astin's 3rd time in the role) has a plan to rule France through an ancient prophecy about the return of the rightful King of France. Steve Lundquist returns as Igor, a humanoid tomato who wants to be a sportscaster and who just happens to be a dead ringer for the long-lost true King of France. Obviously he also plays the aforementioned l-l t K of F, happily skewering the French language.<br /><br />Opposing them is the fearless Fuzzy Tomato (like the others, FT was introduced in the second film and would be a main character in the cartoon) and his human allies. Mark Price, recently unemployed as a result of the conclusion of the FAMILY TIES series, plays a thinly disguised version of himself, passing himself as ""Michael J Fox"" as a way to win the girl of his dreams. And Angela Visser is a dream as Marie, gleefully bouncing between unabashed virginal sexuality and borderline psychosis. Oh that the former Miss Netherlands had had more of a film career! Another returning member of the Killer Tomatoes stock company is Rick Rockwell (now best known as the hapless title subject of ""Who Wants to Marry a Millionaire?""). Like co-creator John De Bello, Rockwell works both in front of and behind the camera in this series.<br /><br />What can you say about Jon De Bello? Not much, really, except that he had a singular vision and managed to pull it off and, having done that, has apparently dropped into obscurity. John, if you ever see this, thanks for giving us the Killer Tomatoes.<br /><br />The script is heavily but not obnoxiously aware that this is just a movie. Like RETURN OF THE KILLER TOMATOES, the action occasionally veers off the set and into the middle of the film crew. And Mark Price has a funny forum to complain about his own lack of success compared to his former costar Michael J Fox. This is the biggest budgeted of all the Killer Tomatoes flicks and is a nice send-off to the series. Okay, the show then moved to Fox Kids as a cartoon series (which was also quite clever), but cartoons just aren't the same.",1
"Who doesn't have unresolved issues with parents? And which parents don't have unresolved issues with each other?<br /><br />I know, that sounds heavy. But this is played for laughs in the movie, making both the comedy better and the drama better. I've always like Paul Reiser and Peter Falk, and although I was a bit concerned that their star qualities might be too big for a small movie, I was enchanted from the very first scene.<br /><br />Especially entertaining were the discoveries that the son makes about his father as a person. And Peter Falk's monologue about being a hard-working, sacrificing father and husband was the perfect balancing point. Without that scene being acted so well, the movie would have seemed far less nuanced, and the character far less interesting.<br /><br />Nicely done, Paul and Peter!",1
"As always, controversial movies like this have mixed reviews. You either love it or you hate it, and not everyone will like this movie. This shows the perspective of the killers, which is something I personally feel is something important to consider. You may hate them, you may claim to understand them and feel as though you can relate, but regardless this movie will make you think about school shootings from a different perspective.<br /><br />The movie is shot entirely using a hand-held camera, something that I think works quite well as it makes it more realistic. It is told completely from the killers point of view, from their ""missions"" to family outings, all leading up the big day ""Zero Day"" in which they are planning on a massacre at their school. Zero Day does not offer answers, but merely presents a glimpse at the lives of two troubled young boys and lets the audience decide for themselves. Our feelings towards the boys are something mixed between sympathy and hatred, but yet we are left confused as to why two ordinary young boys would do such a thing. They are shown to be surprisingly normal, typical teenage boys leading ordinary lives, and if we didn't know what they were planning we wouldn't expect a thing (They make it clear throughout the whole movie that no-one else knows about their plan)<br /><br />The acting is extremely good considering the two actors are complete unknowns. We can only hope to see more work from the both of them in the future. Despite how this is a fictionalized movie, one cannot help but notice the obvious similarities to Columbine. Calvin and Andre are scarily similar to Eric Harris and Dylan Klebold, (not so much in looks, but in manner) As someone who has researched Columbine very extensively, I could see the similarities and it is almost certainly based on it. <br /><br />The actual massacre is shown through surveillance cameras at the school and is one of the most chilling things I have ever seen. I was completely in shock after seeing it, and its a feeling that stays around for a while. It is very realistic and well-done, and it is very difficult to watch.<br /><br />All in all Zero Day is an excellent movie, and I think everyone should at least check it out. In the past, we have always simply branded killers ""psychopaths"" and assumed that either they were biologically wired for disaster or had media influence, but as Zero Day shows sometimes the motives are deeper than that, and we can never truly understand why tragedies such as school shootings happen until we have seen it from the perspective of the killers.",1
"Meryl Streep is excellent in her nuanced and stoic performance as the infamous Lindy Chamberlain who was accused and tried for allegedly killing her own baby Azaria Chamberlain and using her alibi of ravenous dingoes as her defense. Based on the book ""Evil Angels"" and titled so in its Australian release, A CRY IN THE DARK is an ugly film to watch. It presents a scenario that's all too real for us in America: the witch-hunt against a person deemed an easy target.<br /><br />Lindy Chamberlain was this woman. Being someone who spoke her mind, someone who didn't play the sympathy card, and someone who was just tough enough to move on with her life despite her horrific ordeal, she was labeled as suspect and hated beyond comprehension even when it was clear she didn't kill her own child. The media began a tightening noose and a progressive invasion of privacy that soon had the entire nation glued to their sets as they eviscerated this family piece by piece. And through it all, Lindy remained as stoic as ever, even when her husband Michael was falling apart.<br /><br />This stance, of course, is the power of strength, as unsympathetic as it may look like, and people happen to react strongly to that. They want to see a distressed mother cry and weep and occasionally faint at every turn, not sit there and look blank. People don't understand that not everyone grieves the same way and when someone decides to stand strong they begin speculations. Meryl Streep embodies this tainted woman to the hilt and in doing so creates a cold, but not unfeeling woman, one that stood by her convictions even if they cost her liberty. Because of her, Sam Neill is allowed to have his character slowly dissolve into despair -- someone has to, or the Chamberlains would be too detached, and no one wants to see that. Except the monster that has at the time of this writing become the news-media. They'll always eat train wrecks up and feed the mangled manure to the uninformed public.",1
"Ah, Domino is actually a breath of fresh air, something new to the cinema world. I enjoyed the movie a lot because of the intricate plot, the varied characters, and the intense camera effects. I've seen some complain about the camera work and, in fact, according to the creators themselves, the flashy and wild shots were all the culmination of mistakes made through time. All of what you see was the desired effect. Perhaps some complain because something quite like this has never been done before, although that's what sets it apart. In a deeper aspect, what you are seeing is just how Domino sees things through her eyes, think about it.<br /><br />When it comes to the story, I don't see anything quite bad about it. Despite it's ""messy"" nature, according to some, it is in fact just a rapid form of storytelling. The plot really isn't all that hard to follow, if you actually focus on what's going on. Maybe it's just me because I see movies from many different aspects such as the acting, the plot, etc. I'm no ""interpreter"" or anything who picks movies apart, it just comes to me. With that said, I believe this is quite an excellent movie indeed, despite it's future as a cult-classic, blockbuster, or whatever.<br /><br />And the characters, well there's no doubting how varied the cast is. I believe the cast is excellent as they all do fine jobs portraying their characters effectively, that's what makes a movie ladies and gentlemen. The characters are all very unique and a plus is that you get to witness a small piece of each one of their lives, setting them apart even further. Basically, I personally loved the cast and characters.<br /><br />All those who bash and burn this film perhaps just don't see it as I do, or it just doesn't appeal to them. No matter, this is a great film in it's own right, no, it's a great film period.",1
"Just another example of why Stepehn King's books should not be made into movies. (Even Carrie, one of the best, is ruined in the adaptation from book to screen.) The premise of the story revolves around a fat lawyer, always on a diet, who ""accidentally"" kills an old gypsy woman. In court, with the help of the judge and the local police chief, he gets off, even though the accident was sort of his fault as he was not paying attention as he was driving. The father of the dead gypsy woman places a curse on the 3, with our main character, Billy (the lawyer) getting thinner and thinner by the day. Though the movie kept with the book, for the most part, and has your typical King ending, the acting was stilted and felt forced. We went from one scene to the next without much of anything in between, sort of like reading acts in a play. King himself made a cameo in the movie (sort of like Dave Barry), which reinforces my belief that authors should stay just that: authors. Leave the acting to actors. Not that anyone in this movie was that great. I've seen the major characters in movies where they were much better.",0
"I'm into bad movies but this has NOTHING going for it. Despite what the morons above have said, it is NOT funny. I know comedy AND underground movies but this is so boring that the Director / Writer should be prohibited from EVER directing anything but local cable access EVER again! To love movies and comedy is to despise this film. I may never get over how unfunny and boring this work was. If you like this movie you ARE a pothead as sober there is NOTHING here. ZERO! If you need to compare underground movies, see ""Kentucky Fried Movie"" or early John Waters. The movie starts by defining satire and I defy anyone to show me the satire. The rule for comedy is THIS ... If it's FUNNY you can say or do ANYTHING but if it's NOT funny you are not satirical, you are not edgy, you are merely pathetic and this movie is simply not funny. ZERO!",0
"Advertised by channel seven in Australia as the ""untold story"", this miniseries undoes itself in the first five minutes by washing over the titular character's childhood and adolescence in less time than a good director will use to set up a single event. This cowardice and self-censorship for the fear of offending anyone permeates the series, and is ultimately responsible for its failure.<br /><br />Robert Carlyle puts in a valiant performance as the most hated man of the twentieth century, but he is hamstrung by two things. The lack of a decent dialogue coach on the series leaves his Northern-UK heritage shining blindingly through his physical appearance, and the dialogue is at times truly abysmal. Apparently, acknowledging the fact that Hitler was raised in a Catholic family is off limits, but insulting millions of Vikings and their descendants by having Carlyle spew the most ridiculous lines about Valhalla is quite okay. Well, here's a clue for the writers - any person familiar with Viking mythology will tell you that Valhalla is about the embodiment of honour and might in battle, two things that the Nazis quickly eschewed in favour of rat cunning and backstabbing. Until we can wake up to ourselves and realise that the reason Hitler has never been excommunicated from the Catholic church is because it would require the embarassing acknowledgement that he was once a member, we will never learn what this awful period of the world's history has to teach us.<br /><br />So now that we've managed to insult Vikings and the citizens of Scandinavian countries in this sham, you'd think the series would stop there, but it doesn't. Stockard Channing's listing in the opening credits was particularly eyebrow-raising, given that her voice is heard, and her face seen, for about thirty seconds at the most during the opening credits, making it patently transparent that more footage of Hitler's early days were shot, but not included because of a typical nanny-state fear of offending someone. It is also quite ironic that the films or miniseries which give a far better insight into Hilter's character do not feature him at all.<br /><br />Until we learn to stop sugar-coating the truth and realise that the citizenry of Germany was mostly unopposed to Hitler's views, and not necessarily through ignorance, we will never learn to deal with the fact that subversions of democracy (yes, Germany was a democracy pre-Hitler) can occur anywhere, we are doomed. That's the one thing this mini-series got right in portraying. Unfortunately, that element is lost in attempts to make Hitler's religious beliefs appear those of a much more valiant people, and the inability to scratch past the surface in any part of the subject matter. David Letterman's show had it pegged when they ran short satirical segments about the series. They really might as well have made a family sitcom with him as the star, that's how badly it was written.<br /><br />All in all, this politically correct farce of a bio-pic is worth no points, but I gave it two because Robert Carlyle definitely deserves better material than this, and he is about the only thing in it that works.",0
"Anyone interested in pop music, and not familiar with British music trends of the late-seventies, should be sure to watch Breaking Glass at least once. The movie, about a young woman's quest to make her mark in the music world, captures the times perfectly, from the overt sexism, rough economic times, social upheaval, to the shift in pop culture from rough-and-tumble punk to terribly fey and pretentious Futurism/New Romanticism. The music and fashion styles created daily in Britain in the late-seventies are still being rediscovered and recycled (there really has been nothing new since 1980). This was a dazzling time, and Breaking Glass both tells a very personal story and surveys the cultural landscape, and does both extremely well.",1
"I gave this movie a very fair chance, and it betrayed me. This is very little more than a black and white excuse to bore the hell out of the audience even as the egotist Bogdanavich (who did way better with TARGETS) gets ""great performances"" out of a ton of hams in their debuts. Lots of teenage sex clichés come out of this movie, such as Doing the Teacher's Wife, Impotence, Doing the Ugly Prostitute(which is very awkwardly shot and grinds things to a complete halt, not that things were really going anywhere anyway) and skinny dipping.<br /><br />I suppose this movie is supposed to be funny because of all the sex nonsense, to me, it was just annoying. I was seriously much more entertained by cleaning my finger nails than watching this mess.",0
"Sadly not available on DVD as yet, but worth pursuing on TCM or VHS. A secretary believes her boss is wrongly accused of murder, and courageously takes on many dangerous characters in an effort to establish the truth. A movie with many twists and dark alleyways, none of which I will mention! The jazz band sequence where our heroine seeks the information about the killer, is one of the most erotic scenes in Hollywood history, despite being at very low budget and made during WWII in black and white. Despite the low budget - Long Island looks somewhat mountainous - this is a movie of original style and outstanding vision. Ella Raines was a great actress discovered by Howard Hawks who knew much about these matters, casting the feistiest women - Joanne Dru, Hepburn, Angie Dickinson, Lauren Bacall, Ann Sheridan - of their era. Robert Siodmak was of one of several German, Hungarian & Czech film-makers - Sirk, Wilder, Zinnemann, Lubitsch, Curtiz,Lang, etc - who émigrés relocated to Hollywood, and brought a highly original fresh vision with them. Sadly Ella Raines was never given such a great part again, and eventually ended up in poorly produced westerns.",1
"OK, this movie starts out like a cheesy Lifetime movie and doesn't get better till almost well through the movie. The script is full of 'cheese' and 'fluff' and cast is not well directed for the most part. For the first half of the movie the little girl grated on my nerves. I do not think this is one of her best acting jobs. The only reason I bought the movie is because it was on sale and had Ellen Burstyn in it. She's terrific but this is also not one of her best acting gigs. The story is based on true events and that helps the movie. Actually, I didn't even like the movie at first and was getting disgusted when I saw stills of the balloon traveling, I mean..let it get where it's suppose to go and be done with it! But all is forgiven by the time it does reach it's destination and the story comes to a close. If this doesn't bring a tear to your eye, nothing will! It's cheesy and predictable but also makes you feel good about the world again.",1
"You probably all already know this by now, but 5 additional episodes never aired can be viewed on ABC.com I've watched a lot of television over the years and this is possibly my favorite show, ever. It's a crime that this beautifully written and acted show was canceled. The actors that played Laura, Whit, Carlos, Mae, Damian, Anya and omg, Steven Caseman - are all incredible and so natural in those roles. Even the kids are great. Wonderful show. So sad that it's gone. Of course I wonder about the reasons it was canceled. There is no way I'll let myself believe that Ms. Moynahan's pregnancy had anything to do with it. It was in the perfect time slot in this market. I've watched all the episodes again on ABC.com - I hope they all come out on DVD some day. Thanks for reading.",1
"I agree that Capital City should be on DVD. I watched this show only by accident in 1994 and fell in love with Rolf Saxon as Hudson Talbot. It was nice to see Americans who work abroad in London in the financial industry for a change. I loved Rolf in this role and loved every other role that he has been in. I can't believe the show only lasted 13 episodes. I liked William Armstrong as Hudson's flamboyant charming friend in the series. When they aired this show in the New York City area, it was always late at night or at off times. The show is less than an hour long. I felt this show should have gone on longer but the casting changes in the second season really made the show a little less interesting. I didn't care for Sylvia but missed the actress, Julia Phillips-Lane in the previous season. I felt this show took chances and often it worked. It showed Americans who loved and chose to live in London. The American characters were not arrogant or tried to outdo their British counterparts. I also liked the fact that they had tried to internationalize the cast rather than make them all British. I liked watching Julia Ormond in an early role. I felt this show should have lasted longer. I felt at times that the previews lasted as long as the show in less than an hour. They could have transferred the cast to New York City and it would have been a hit in America.",1
"I remember seeing this movie when I was about 7; and at the time it shocked me. I had seen a violent movie before, but I never saw a movie with the consequences and reality of violence. This movie not only shows this, but it also shows how people can change their lives and choose happiness. What this movie did and crash failed to do was to be truthful. Crash tried to show how racism was bad (and Crash actually had a built-in anti Asian bias) and to come at it from a morally superior position. Grand Canyon came at things from such a raw and real perspective that it actually ends up on a higher ground than crash. Especially when you compare the endings. The ending of crash is this supposedly neat little ending that ties everything up. While Grand Canyon simply ends on a quiet note, where you know nothing much will change in the character's lives but that's because life just goes on too, there's no suitable ending. No matter how good...bad you are. There is no ending of a chapter to begin another.",1
"It's just breathtaking in it's awfulness-- you really must see it!<br /><br />Depending on your perspective, Dylan Walsh is either the savior or the problem here: since he's the only one on screen that can actually get his lines out with something akin to natural cadences and inflection, he either ruins the movie by pointing up everyone else's flaws, or he saves it by providing some context for their awfulness.<br /><br />I'm inclined to the later view-- thanks to him, it works as high comedy. He's the 7 footer in a game of dwarf basketball, his skill set just doesn't apply in this context, and his discombobulation is delicious.<br /><br />The real treat though is Ms. Eastwood, whose inability to speak in plain English is so pervasive I actually googled her, expecting to learn that she was a Russian beauty who pronounced her lines phonetically, with no understanding of their meaning. But no: she's just a talent free American who will leave you laughing with every line she drops. Whether she knew what the lines meant must remain an open question.",0
"After having watched Koyaanisqatsi two or three dozen times and loving every second of it, I finally had a chance to see it's sequel Life In Transformation. I was truly dissappointed as it did not nearly stand up to the high standards of the first. 90 minutes of people with baskets on their head is not my idea of a good movie. The Philip Glass score for this one had neither the beauty nor the correlating strength of the first. Compared with Koyaanisqatsi this movie seemed slow and pointless. A watered down version of Baraka, which is the same idea but done better. I truly hope the third movie in this series will not follow the example of this waste.",0
"Any film in the early days of Orson Welles is a triumph all the way to The third Man with Joseph Cotton. He is also wonderful in a Touch Of Evil. Please see them all! He tends to get pompous and self serving in films like F is for Fake, really stupid waste of film.Don't waste your time watching it. it is really ignorant. Orson Welles is a film icon and anyone studying film should see everything he has filmed. All his leading ladies are tremendous but in the end Welles became a fat drunk, like his character in A Touch Of Evil! For some reason Orson Welles had a way with women, I see how he could be considered attractive in his youth, not like Gary Cooper or Joseph Cotton, or Cary Grant,John Wayne, I could go on and on but I digress... and because I am a woman,I can see the attraction to him. He (Orson Welles) is one of the last true film makers and unless you count the film-makers of today: Tarantino, Scorscese, Spike Lee, most of the film makers just don't measure up to the film makers of the Forties! I know there are many more great film makers of today but in such a short amount of time I can't name them all. No Offense to any of the great film makers of this millennium! August 21,2006. Please remind me of some current up and coming film makers, I don't want to be stuck in the past! I love some of the films out now, but rarely are there any that I would put on a ""100 best"" list.. ""Hustle and Flow"" was great, so was ""Fargo"", and ""Oh, Brother, where art thou,"" from a line in Sullivan's travels; another fine film from the forties! Can anyone give me a best list for the 90's and on up to 2006? I would like to know who to watch! Thank you! Also Props to this website! Where else can you plug a film or boo it! i love the ranting and raving from regular folks like me who can say what I want and I promise not to spoil any film for someone who hasn't seen it yet!",1
"Another of many nearly forgotten movies cranked out by Poverty Row in the 1930's, resurrected by the magic of DVD.<br /><br />Starring stock Universal player Lionel Atwill (often a supporting actor in numerous Frankenstein movies) as a pair of twins involved in a murder racket. One kills the victims (stockbrokers involved in a scam) and asks witnesses for the exact time, while the other is deaf and is proved ""innocent"" because he could not have spoken to witnesses.<br /><br />Of course, where it falls apart is if it was a congenital deafness, wouldn't they both be deaf? Oh, well.<br /><br />Atwill does a pretty good job here, faking being deaf and mute. Unfortunately, no one else here can really act worth a darn.",0
"So I'm looking to rent a DVD and I come across this movie called 'End Game'. It stars James Woods and Cuba Gooding JR and has the synopsis of a taught political thriller. Well worth a look then. Or so I thought.<br /><br />Boy, was I wrong.<br /><br />End Game has just about the most ridiculous plot I have ever had the displeasure of enduring. Now being something of a whodunnit, I can't really tear into it as I would like without 'ruining' it for those who have yet to experience this monstrosity. But questions such as 'Why has he/she/they done this?', and 'Where on earth did they get the resources to pull this off?' are all too abundant following the film's unintentionally hilarious conclusion.<br /><br />As for the acting - you know those films where you can almost feel that an actor's realised that they've made a terrible mistake in signing on for a movie, and this then shows in their performance? This is one of those. Accompany this with a laughable script and seriously flawed, irritating direction and you have the recipe for cinematic poison.<br /><br />Of course, this didn't make it to the cinema, and for the same reason you should not allow it into your living room; it is appalling.",0
"This picture started out with good intentions, Bacon the scientist out to test the theory of invisibility, and Shue is cute as usual in her role. It all falls apart after that, it's your typical Hollywood thriller now, filmed on a soundstage with special effects galore, minus any kind of humour, wit or soul. In other words, don't waste your time watching this. Get the audiocassette tape with John DeLancie as the Invisible Man instead, also starring Leonard Nimoy. Now that was good, and HG Wells is well served, unlike with this mess.",0
"I have always been a huge James Bond fanatic! I have seen almost all of the films except for Die Another Day, and The World Is Not Enough. The graphic's for Everything Or Nothing are breathtaking! The voice talents......... WOW! I LOVE PIERCE BROSNAN! He is finally Bond in a video game! HE IS BOND! I enjoyed the past Bond games: Goldeneye, The World Is Not Enough, Agent Under Fire, and Nightfire. This one is definitely the best! Finally, Mr. Brosnan, (may I call him Mr. Brosnan as a sign of respect? Yes I can!) He was phenomenally exciting to hear in a video game....... AT LONG LAST! DUH! I've seen him perform with Robin Williams, and let me tell you, they make a great team. Pierce Brosnan is funny, wickedly handsome ( I mean to say wickedly in a good way,) and just one of those actor's who you would want to walk up to and wrap your arms around and hug, saying: ""Pierce Brosnan, thank you for being James Bond,"" ""If it wasn't for you, I wouldn't know who James Bond is."" He's a great actor! I am a huge fan of Willem Dafoe even though I've seen him in a couple of movies. His role as Nikolai Diavalo was brilliant. (Did I spell the character's name right?) LOL!!!! He does a great job with an accent. Sometimes I can't even hear an accent. I have seen Willem, I mean Mr. Dafoe, perform in two movies: Finding Nemo, and Spider-Man with my favorite actress: KIRSTEN DUNST! SHE ROCKS! Anyway, He never ceases to amaze. And Richard Kiel, wow, he's definitely got the part of Jaw's nailed. I've seen him in the movie's and he's awesome! As a matter of fact, my Grandparent's have met Mr. Kiel, and I was jealous when they told me. But, Kirsten Dunst is at the top of my list of Celebritie's that I want to meet. John Cleese was breathtaking. I have never seen a better person play as the wisecracking, and gadget creating Q! Mr. Cleese was hilarious! I've seen him work with Pierce Brosnan in Goldeneye and Tommorow Never Dies. He's awesome! John Cleese's most recent project is Shrek 2 starring Mike Myer's, Cameron Diaz, Julie Andrew's and Eddie Murphy. ( Shrek 2 is now in theatre's!) GOOD LUCK 007! Oh, yeah, and as Q alway's says: ""Grow up 007!""",1
"I think Lion King 1 1/2 is one of the best sequels ever as if not the best out of the three Lion King movies! In the movie Timon and Pumbaa tell us where they came from and having trouble fitting in with others such as Timon having trouble digging tunnels with other Meercats! Timon and Pumbaa journey off into finding their dream place and find it and soon find it and also Simba who they raise but soon they must choose between their dream place or helping Simba face his evil Uncle Scar and proclaim his right as the Lion King of Pride Rock! Filled with wonderful new characters like Timon's Ma(Julie Kavner) and Uncle Max (Jerry Stiller). I think my favorite character was Uncle Max because he was very funney and was voiced by a funney comedian Jerry Stiller the father of Ben Stiller. Disney was smart to cast Stiller in that role! Filled with wonderful characters, animation, and story and music Lion King 1 1/2 is in my opinion the best of any sequel and better than Simba's Pride even though I will admit I really did like that one too! Lion King 1 1/2 is a great Disney sequel the whole family can enjoy! It's got a good story and is very funney! 10 out of 10!",1
"I had to register for IMDb just to post a comment on just how awful this movie is...my cats and a ball of string have a better storyline than this. Not the worst acting I've ever seen, but when you wipe out almost the entire cast of the movie within 5 minutes, it leaves a bit to be desired. There wasn't a single 'scare' moment in the movie, with the exception of when they were watching the movie 'Halloween' on the TV. All around, it seems like it could've been a good story, rolling the credits and saying that Chasey Lain was in it was a bit of a loss as I didn't recognize her right away and her scene was already over before I could've said 'oh yeah, there she is'. I'm so glad I saw this in a hotel and didn't pay for it as I'd be real ticked if I had payed a cent to see this. I normally like or can at least find a redeeming factor in a movie, but this one is an exception. It's so bad that it's not even that amusing so-good-it's-bad....it's just plain bad.",0
"This couldn't have been better. The strong restraints on Mike Sullivan's expressions couldn't have been portrayed in any other way. Tom Hanks delivers the best performance of his career. Young Tyler Hoechlin drives an emotional wheel; playing the basis character for the story. And veteran Paul Newman gives one of his best character performances in a long time.<br /><br />This film is based on a bold graphic novel by Max Allan Collins and Richard Piers Rayner. This is a father/son story which basically employs the two candidates solely unfit for the roles. Mike Sullivan had no father as a child, so John Rooney took him in. Although a generous man, Mr. Rooney involved himself in organized crime. Therefore, the debt of Sullivan was only to be paid off in involving himself in the business. Now, Sullivan has a wife and two children and is trying to keep his children safe, but at the same time pay back his boss. The events to follow, will test Sullivan's loyalty and embrace his family's fate.<br /><br />With a great adaptation by David Self, the dialogue comes out seldomly, but yet very virtuous. The story unfolds in a beautiful 1930's setting (Brilliant Art Direction by Richard L. Johnson & Nancy Haigh) covered with a dark rainy (snow on the ground) exterior. Driving the story, is Thomas Newman's wonderful Irish score, settling in only when necessary.<br /><br />But the most important technical element in the film is Conrad L. Hall's beautiful photography. This is some of the best cinematography I've seen; and I watch a lot of films. The scene when Mike and Michael are in the car, entering Chicago is quite impressive. The shot starts at the front of the car, revealing Mike(Hanks) through the windshield. It subsequently dollys around to the side of the car, to see Michael(Hoechlin) awakening and peering out his side window. As it continues, it trucks sideways and dollys back, completely around the car and reveals a gorgeous scenic 1930's Chicago.<br /><br />With a great cast and crew, the principle man creates a brazenly amazing film. I'm talking about Sam Mendes, who made his feature film debut in 1999 with American Beauty. (won him various awards) Before American Beauty, Mendes worked as a play director for the British Theater, but decided that he wanted to move on saying that there was nothing new for him in theater. With only two films, Sam Mendes has marked himself in my book as one of the great directors (In a list of about twenty-five).<br /><br />The film illuminates a brazen genre that has its hits and misses and expresses the true theme brilliantly. The photography, acting and story is phenominal. I'm still waiting for Scorcesee's Gangs of New York, but for now, I'm fully confident in saying that this is the ""Best Film of the Year"". Considering it's competition (Signs, Insomnia, Minority Report) thats a strong statement.",1
"If you like the standard Sly flicks that involve over the top action, unbelievable stunts (unbelievable is not intended to be complimentary here), and retarded dialogue; you will love this steaming pile of mountain goat dung. I had high hopes based on the trailer. I thought that Stalone was going to be forced in his ""has-been"" days to yield to smarter people and make an action film that would place a credible hero in a credible situation where the story, setting, and (believable) action would prevail. I crave action that is at least close enough to reality that you can imagine the fear and excitement that would come from such an event. My limited knowledge of hypothermia and its effects rendered at least one scene laughably ridiculous. Judge Dredd is only better because you know going into the theater that you are going to see a comic book made into a movie. The character, setting and everything else are beyond comparison to anything we might encounter ourselves. Cliffhanger on the other hand turns a mountain climbing guide into Rambo before you can say ""yo, Adrian!""",0
"There is only one use for a film such as Bulletproof: it reminds you just how bad bad can be. We often see films which we describe as ""pretty awful"" or ""not much good"", but then you come across a film like this and you can see that although all those other films aren't ""good"" they are no way as stinkingly bad as Bulletproof. This was a birthday gift from someone who spent less than two seconds rummaging thru' the DVD bargain bin at our local superstore to fulfil an obligation (i.e. to give me a present). It could have been a serendipitous find but it wasn't: this is so utterly clichéd, so badly written, so poorly directed, so badly acted that I'm surprised everyone involved hasn't been arrested and sent down for 10 years. God, it's awful. I suspected as much from about 30 seconds in, but carried on because sometimes - sometimes - bad films are so bad they can be enjoyable. This isn't one of them. It is simply bad. I stopped watching after 45 minutes, and tomorrow I shall throw it in the bin.",0
"While it certainly wasn't the best movie I've ever seen, it was certainly worth the $8 (which can't be said for many movies these days.)<br /><br />This was a pleasant account of a true story, although many of the details of the real story were twisted for the movie, (ie, Billy Sunday's character was three or four people in the real story combined together.) Robert DeNiro was of course good, and Cuba Gooding, Jr., was also impressive.",1
"Wow, I forgot how great this movie was until I stumbled upon it while looking through the garage. It's a kind of strange combination of a bio of Michael Jackson, a collection of musical vignettes, and a story about a super hero fighting to save some little kids. The vignettes are good (especially Speed Demon), but the best part of this movie is the super hero segment, in which Michael Jackson turns into a car, a robot, and finally a spaceship (and it's just as weird as it sounds). Joe Pesci is hilarious, and has enough cool imagery and great music to entertain throughout!<br /><br />The real gem however is the incredible ""Smooth Criminal"" video, which makes the movie worth owning for that part alone!",1
"The late 80's saw an inexplicable rash of supernatural horror films set in gloomy penitentiary settings. Renny Harlin's superbly gritty and moody ""Prison"" got the whole haunted hoosegow ball rolling; it was immediately followed by the markedly inferior ""The Chair,"" John Saxon's enjoyably trashy ""Death House,"" the passable psycho picture ""Destroyer,"" and this hideously limp'n'lethargic exercise in hopelessly comatose tedium. <br /><br />Your usual annoying collection of horribly unsympathetic college student chowderheads lead by insufferably spineless tormented twerp Alex (the hugely unappealing Nicholas Celozzi) go to Alcatraz Island to investigate the bizarre circumstances surrounding the sudden gruesome death of up-and-coming rock star Sammy Mitchell (blandly played by Toni Basil of ""Hey Micky"" fame). Alex's brother becomes possessed by the evil demonic spirit of a vicious cannibalistic US Civil War cavalry commandant and goes on the expected killing spree, thus forcing wimpy Alex to overcome his passivity and make a stand against this ghoulish specter.<br /><br />Although slickly photographed by Nicholas Von Sternberg, with a few decent gore set pieces and a fair amount of spooky atmosphere (the film was shot on location in the dismal, rusty, rundown ruins of Alcatraz Island), ""Slaughterhouse rock"" nonetheless just doesn't cut it as a solid, effective fright feature. This is largely due to the uniformly obnoxious and unlikeable collegiate smartaleck characters, a tiresomely smirky bunch whose inane comic antics prove to be grating rather than amusing. The flat acting from a noticeably disinterested cast hurts matters all the more, with onetime ""Playboy"" playmate and undeniable blonde cutie pie hottie supreme Hope Marie Carlton doing an especially irritating Linnea Quigley impersonation as the token oversexed nympho bimbo. Dimitri Logothetis' direction displays a modicum of flashy visual style, but the tone is unevenly pitched between grim seriousness and goofy, horrendously sophomoric silliness, and, most damagingly, Ted Landon's sloppy, inconsistent, overly complicated and finally quite confusing script miserably fails to develop the necessary internal logic to make the far-fetched story even remotely plausible. In other words, this stinker sadly succeeds in making a scant 90 minutes seem like an excruciatingly drawn-out cinematic jail sentence.",0
